wav_path,offset_s,label,embedding_idx
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094200.wav,40.0,whistle,152
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094200.wav,45.0,whistle,153
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094200.wav,50.0,whistle,154
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094200.wav,55.0,whistle,155
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094300.wav,0.0,whistle,156
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094300.wav,5.0,whistle,157
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094300.wav,10.0,whistle,158
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094300.wav,15.0,whistle,159
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094300.wav,20.0,whistle,160
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094300.wav,25.0,whistle,161
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094300.wav,30.0,whistle,162
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094300.wav,35.0,whistle,163
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094300.wav,40.0,whistle,164
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094300.wav,45.0,whistle,165
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094300.wav,50.0,whistle,166
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_094300.wav,55.0,whistle,167
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101000.wav,0.0,whistle,192
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101000.wav,5.0,whistle,193
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101000.wav,10.0,whistle,194
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101000.wav,15.0,whistle,195
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101000.wav,20.0,whistle,196
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101000.wav,25.0,whistle,197
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101000.wav,30.0,whistle,198
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101000.wav,35.0,whistle,199
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101000.wav,40.0,whistle,200
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101000.wav,45.0,whistle,201
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101000.wav,50.0,whistle,202
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101000.wav,55.0,whistle,203
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101100.wav,0.0,whistle,204
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101100.wav,5.0,whistle,205
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101100.wav,10.0,whistle,206
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101100.wav,15.0,whistle,207
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101100.wav,20.0,whistle,208
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101100.wav,25.0,whistle,209
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101100.wav,30.0,whistle,210
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101100.wav,35.0,whistle,211
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101100.wav,40.0,whistle,212
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101100.wav,45.0,whistle,213
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101100.wav,50.0,whistle,214
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_101100.wav,55.0,whistle,215
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_132000.wav,10.0,whistle,242
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_132000.wav,15.0,whistle,243
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_132000.wav,30.0,whistle,246
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_132000.wav,35.0,whistle,247
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_132000.wav,50.0,whistle,250
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135600.wav,0.0,whistle,276
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135600.wav,5.0,whistle,277
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135600.wav,10.0,whistle,278
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135600.wav,15.0,whistle,279
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135600.wav,20.0,whistle,280
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135600.wav,25.0,whistle,281
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135600.wav,30.0,whistle,282
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135600.wav,35.0,whistle,283
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135600.wav,40.0,whistle,284
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135600.wav,45.0,whistle,285
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135600.wav,50.0,whistle,286
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135600.wav,55.0,whistle,287
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135700.wav,0.0,whistle,288
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135700.wav,5.0,whistle,289
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135700.wav,10.0,whistle,290
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135700.wav,15.0,whistle,291
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135700.wav,20.0,whistle,292
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135700.wav,25.0,whistle,293
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135700.wav,30.0,whistle,294
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135700.wav,35.0,whistle,295
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135700.wav,40.0,whistle,296
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135700.wav,45.0,whistle,297
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135700.wav,50.0,whistle,298
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135700.wav,55.0,whistle,299
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135800.wav,0.0,whistle,300
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135800.wav,5.0,whistle,301
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135800.wav,10.0,whistle,302
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135800.wav,15.0,whistle,303
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135800.wav,20.0,whistle,304
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135800.wav,25.0,whistle,305
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135800.wav,30.0,whistle,306
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135800.wav,35.0,whistle,307
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135800.wav,40.0,whistle,308
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135800.wav,45.0,whistle,309
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135800.wav,50.0,whistle,310
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135800.wav,55.0,whistle,311
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135900.wav,0.0,whistle,312
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135900.wav,5.0,whistle,313
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135900.wav,10.0,whistle,314
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135900.wav,15.0,whistle,315
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135900.wav,20.0,whistle,316
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135900.wav,25.0,whistle,317
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135900.wav,30.0,whistle,318
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135900.wav,35.0,whistle,319
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135900.wav,40.0,whistle,320
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135900.wav,45.0,whistle,321
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135900.wav,50.0,whistle,322
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_135900.wav,55.0,whistle,323
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140000.wav,0.0,whistle,324
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140000.wav,5.0,whistle,325
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140000.wav,10.0,whistle,326
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140000.wav,20.0,whistle,328
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140000.wav,25.0,whistle,329
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140000.wav,30.0,whistle,330
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140000.wav,35.0,whistle,331
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140000.wav,40.0,whistle,332
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140000.wav,45.0,whistle,333
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140000.wav,50.0,whistle,334
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140000.wav,55.0,whistle,335
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140100.wav,0.0,whistle,336
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140100.wav,5.0,whistle,337
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140100.wav,10.0,whistle,338
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140100.wav,15.0,whistle,339
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140100.wav,20.0,whistle,340
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140100.wav,25.0,whistle,341
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140100.wav,30.0,whistle,342
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140100.wav,35.0,whistle,343
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140100.wav,40.0,whistle,344
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140100.wav,45.0,whistle,345
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140100.wav,50.0,whistle,346
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140200.wav,0.0,whistle,348
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140200.wav,5.0,whistle,349
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140200.wav,10.0,whistle,350
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140200.wav,15.0,whistle,351
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140200.wav,20.0,whistle,352
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140200.wav,25.0,whistle,353
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140200.wav,30.0,whistle,354
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140200.wav,35.0,whistle,355
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140200.wav,40.0,whistle,356
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140200.wav,45.0,whistle,357
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140200.wav,50.0,whistle,358
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140200.wav,55.0,whistle,359
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140300.wav,0.0,whistle,360
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140300.wav,5.0,whistle,361
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140300.wav,10.0,whistle,362
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140300.wav,15.0,whistle,363
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140300.wav,20.0,whistle,364
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140300.wav,25.0,whistle,365
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140300.wav,30.0,whistle,366
/data2/mromaniuc/cet-det/datasets/DOLPHINFREE/Single_hydrophone/inputs/Audio_data/SCW1807_20200712_140300.wav,35.0,whistle,367
