label,file,source,src_path,segment,native_sr,spec_path
Cetaceans_Delphinus_delphis,Cetaceans_Delphinus delphis_Sicily channel_300000_16_15_6_seg000,Cetaceans_Delphinus delphis_Sicily channel_300000_16_15_6.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/Cetaceans_Delphinus delphis_Sicily channel_300000_16_15_6.wav,0,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/Cetaceans_Delphinus delphis_Sicily channel_300000_16_15_6_seg000.png
Cetaceans_Delphinus_delphis,Cetaceans_Delphinus delphis_Sicily channel_300000_16_15_6_seg001,Cetaceans_Delphinus delphis_Sicily channel_300000_16_15_6.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/Cetaceans_Delphinus delphis_Sicily channel_300000_16_15_6.wav,1,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/Cetaceans_Delphinus delphis_Sicily channel_300000_16_15_6_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_44100_16_10_17_seg000,cetaceans_Delphinus delphis_sicily channel_44100_16_10_17.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_17.wav,0,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_17_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_44100_16_10_17_seg001,cetaceans_Delphinus delphis_sicily channel_44100_16_10_17.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_17.wav,1,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_17_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_44100_16_10_18_seg000,cetaceans_Delphinus delphis_sicily channel_44100_16_10_18.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_18.wav,0,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_18_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_44100_16_10_18_seg001,cetaceans_Delphinus delphis_sicily channel_44100_16_10_18.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_18.wav,1,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_18_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_44100_16_10_19_seg000,cetaceans_Delphinus delphis_sicily channel_44100_16_10_19.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_19.wav,0,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_19_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_44100_16_10_19_seg001,cetaceans_Delphinus delphis_sicily channel_44100_16_10_19.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_19.wav,1,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_19_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_44100_16_10_20_seg000,cetaceans_Delphinus delphis_sicily channel_44100_16_10_20.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_20.wav,0,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_20_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_44100_16_10_20_seg001,cetaceans_Delphinus delphis_sicily channel_44100_16_10_20.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_20.wav,1,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_20_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_44100_16_10_21_seg000,cetaceans_Delphinus delphis_sicily channel_44100_16_10_21.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_21.wav,0,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_21_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_44100_16_10_21_seg001,cetaceans_Delphinus delphis_sicily channel_44100_16_10_21.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_21.wav,1,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_21_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_44100_16_10_22_seg000,cetaceans_Delphinus delphis_sicily channel_44100_16_10_22.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_22.wav,0,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_22_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_44100_16_10_22_seg001,cetaceans_Delphinus delphis_sicily channel_44100_16_10_22.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_22.wav,1,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_44100_16_10_22_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_1_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_1.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_1.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_1_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_1_seg001,cetaceans_Delphinus delphis_sicily channel_48000_16_10_1.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_1.wav,1,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_1_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_10_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_10.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_10.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_10_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_10_seg001,cetaceans_Delphinus delphis_sicily channel_48000_16_10_10.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_10.wav,1,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_10_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_11_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_11.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_11.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_11_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_11_seg001,cetaceans_Delphinus delphis_sicily channel_48000_16_10_11.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_11.wav,1,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_11_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_12_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_12.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_12.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_12_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_12_seg001,cetaceans_Delphinus delphis_sicily channel_48000_16_10_12.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_12.wav,1,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_12_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_13_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_13.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_13.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_13_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_14_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_14.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_14.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_14_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_15_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_15.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_15.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_15_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_16_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_16.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_16.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_16_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_16_seg001,cetaceans_Delphinus delphis_sicily channel_48000_16_10_16.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_16.wav,1,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_16_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_2_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_2.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_2.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_2_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_2_seg001,cetaceans_Delphinus delphis_sicily channel_48000_16_10_2.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_2.wav,1,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_2_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_3_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_3.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_3.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_3_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_4_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_4.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_4.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_4_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_5_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_5.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_5.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_5_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_7_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_7.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_7.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_7_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_7_seg001,cetaceans_Delphinus delphis_sicily channel_48000_16_10_7.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_7.wav,1,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_7_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_8_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_8.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_8.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_8_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_8_seg001,cetaceans_Delphinus delphis_sicily channel_48000_16_10_8.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_8.wav,1,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_8_seg001.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_9_seg000,cetaceans_Delphinus delphis_sicily channel_48000_16_10_9.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_9.wav,0,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_9_seg000.png
Cetaceans_Delphinus_delphis,cetaceans_Delphinus delphis_sicily channel_48000_16_10_9_seg001,cetaceans_Delphinus delphis_sicily channel_48000_16_10_9.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_9.wav,1,48000,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Delphinus_delphis/cetaceans_Delphinus delphis_sicily channel_48000_16_10_9_seg001.png
Cetaceans_Globicephala_melas,cetacean_Globicephala melas_ligurian sea_44100_16_10_1_seg000,cetacean_Globicephala melas_ligurian sea_44100_16_10_1.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Globicephala_melas/cetacean_Globicephala melas_ligurian sea_44100_16_10_1.wav,0,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Globicephala_melas/cetacean_Globicephala melas_ligurian sea_44100_16_10_1_seg000.png
Cetaceans_Globicephala_melas,cetacean_Globicephala melas_ligurian sea_44100_16_10_1_seg001,cetacean_Globicephala melas_ligurian sea_44100_16_10_1.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Globicephala_melas/cetacean_Globicephala melas_ligurian sea_44100_16_10_1.wav,1,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Globicephala_melas/cetacean_Globicephala melas_ligurian sea_44100_16_10_1_seg001.png
Cetaceans_Globicephala_melas,cetacean_Globicephala melas_ligurian sea_44100_16_10_10_seg000,cetacean_Globicephala melas_ligurian sea_44100_16_10_10.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Globicephala_melas/cetacean_Globicephala melas_ligurian sea_44100_16_10_10.wav,0,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Globicephala_melas/cetacean_Globicephala melas_ligurian sea_44100_16_10_10_seg000.png
Cetaceans_Globicephala_melas,cetacean_Globicephala melas_ligurian sea_44100_16_10_10_seg001,cetacean_Globicephala melas_ligurian sea_44100_16_10_10.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/Cetaceans_Globicephala_melas/cetacean_Globicephala melas_ligurian sea_44100_16_10_10.wav,1,44100,/data2/mromaniuc/cet-det/datasets/ECOSS/testingtraining_sounds/spectrograms/Cetaceans_Globicephala_melas/cetacean_Globicephala melas_ligurian sea_44100_16_10_10_seg001.png
