1736,277339	1736,512781	40
1737,229047	1737,2965	10
1737,341828	1737,398448	5
1737,624839	1737,656141	5
1737,698854	1737,756151	5
1737,756151	1738,044781	10
1738,044781	1738,474573	40
1738,474573	1738,515599	10
1738,574542	1740	5
1740,003615	1743,512875	5
1743,632078	1743,672766	5
1743,730469	1748,018219	5
1748,018219	1748,289396	35
1748,289396	1748,843958	55
1748,843958	1750,177214	5
1750,177214	1773,268531	5
1773,268531	1800	5
1800,000932	1844,805182	5
1844,805182	1856,834177	5
1856,834177	1860	10
1860,000172	1871,445964	5
1871,540839	1871,567438	5
1871,567438	1873,734677	5
1873,734677	1873,817937	20
1873,931417	1874,251917	45
1874,251917	1874,450115	30
1874,533115	1879,857245	5
1879,857245	1880,352271	15
1880,446286	1883,849177	5
1883,874432	1887,458547	5
1887,458547	1894,134344	5
1894,153333	1894,20526	5
1894,20526	1894,262719	10
1894,346443	1894,458682	10
1894,629865	1894,710042	10
1894,77437	1899,985057	5
1899,985057	1900,203453	40
1900,203453	1903,951354	5
1903,951354	1904,112479	10
1904,305417	1904,41375	10
1904,544771	1904,822703	30
1904,822703	1911,442422	5
1911,714573	1911,847427	10
1911,847427	1912,017797	25
1912,163349	1912,23249	10
1912,23249	1912,382203	30
1912,382203	1912,506328	10
1912,533849	1912,563641	5
1912,563641	1912,803547	10
1912,844135	1912,875589	5
1912,875589	1912,94088	10
1913,134807	1913,180521	10
1913,254271	1914,831323	5
1914,831323	1915,264599	20
1915,264599	1915,755938	10
1915,755938	1916,455865	40
1916,805359	1917,285172	10
1917,285172	1917,366422	10
1920,001083	1921,991812	5
1921,991812	1922,596188	5
1922,596188	1923,305193	10
1923,305193	1923,543036	10
1923,624693	1924,08687	10
1924,130635	1924,252115	10
1924,252115	1924,382656	25
1924,382656	1924,450214	10
1924,470042	1924,953563	30
1924,953563	1928,07626	5
1928,07626	1928,161885	10
1928,161885	1928,295797	30
1928,295797	1928,604021	55
1928,604021	1929,064182	10
1929,087953	1929,132354	10
1929,334625	1929,589797	25
1929,589797	1929,658224	10
1929,763083	1929,89938	10
1929,89938	1929,987036	10
1930,08738	1930,172437	10
1930,172437	1930,302771	30
1930,302771	1930,358099	10
1930,383526	1932,611745	5
1932,78362	1932,854146	10
1932,876068	1937,089448	5
1937,163531	1940,787823	5
1940,787823	1948,362052	5
1948,382172	1948,434865	5
1948,454599	1952,372312	5
1980,001115	1982,92401	5
1982,92401	1983,16012	5
1983,16012	2001,607823	5
2001,607823	2004,425448	5
2004,425448	2004,647672	5
2004,647672	2004,988026	5
2005,035766	2040	5
2040,000911	2040,956042	5
2041,002573	2041,035854	5
2041,055203	2041,234036	5
2041,234036	2053,622724	5
2053,622724	2061,375964	5
2061,510599	2061,637906	5
2061,682911	2061,901172	45
2061,901172	2062,014849	15
2062,130953	2062,418432	45
2062,567885	2073,927594	5
2073,927594	2090,115391	5
2090,115391	2090,167693	5
2090,167693	2095,039839	5
2095,27951	2097,238792	5
2097,238792	2097,329667	10
2100,000594	2114,888573	5
2115,162443	2115,230521	10
2115,294396	2115,35176	5
2115,35176	2124,423328	5
2124,423328	2128,903266	5
2128,903266	2132,695068	5
2132,798323	2140,746115	5
2140,794391	2140,858292	5
2140,93024	2140,959958	5
2140,959958	2143,309198	5
2143,309198	2143,672703	30
2144,055177	2145,766141	5
2146,822437	2151,554	5
2151,754458	2152,416724	5
2160,000682	2160,892224	5
2161,684953	2161,948443	55
2162,113938	2162,298323	30
2162,298323	2164,317094	5
2165,119411	2166,686729	5
2168,170703	2168,506594	70
2168,535771	2168,961208	90
2169,797495	2170,708661	10
2170,763854	2172,813156	5
2173,884688	2174,32049	10
2176,312182	2177,527604	5
2177,977214	2178,120818	25
2179,091302	2179,777349	10
2179,777349	2180,026047	30
2180,026047	2180,082479	10
2180,259307	2180,508875	25
2180,508875	2180,867333	30
2180,867333	2182,736943	5
2184,315974	2184,899896	5
2185,008094	2186,332167	5
2186,332167	2187,935698	5
2188,812609	2189,042641	5
2189,119708	2189,585224	45
2191,701766	2194,327745	5
2194,693953	2195,148719	70
2195,276604	2195,60051	35
2195,787406	2196,00512	40
2196,092443	2199,867495	5
2199,867495	2199,974318	25
2200,26362	2200,307766	10
2200,638771	2201,010448	65
2201,010448	2202,128052	20
2202,128052	2205,675599	5
2205,927161	2206,11387	25
2206,11387	2206,772453	5
2207,029542	2207,562438	5
2208,102542	2208,286917	40
2208,858328	2209,119437	50
2210,361635	2211,768573	10
2211,920927	2211,976479	5
2212,224307	2212,311542	5
2214,677698	2214,765505	5
2214,793156	2218,880531	5
2220,556406	2223,505531	10
2224,84101	2225,081714	50
2225,149807	2225,45662	65
2225,94074	2226,28824	75
2226,28824	2230,90651	5
2231,349422	2231,68237	35
2231,68237	2233,664495	5
2233,908151	2240,1455	5
2240,681094	2240,897089	10
2241,327349	2243,245646	5
2243,245646	2243,39638	20
2243,39638	2244,919214	5
2244,919214	2245,092589	10
2245,092589	2248,22926	5
2248,22926	2248,595432	15
2250,3545	2258,058661	5
2259,718016	2261,015302	10
2261,824318	2262,376047	10
2262,548151	2262,629526	10
2263,11475	2263,25088	10
2263,25088	2263,409958	30
2263,409958	2263,558099	10
2263,689844	2264,814495	5
2265,065885	2268,653068	5
2269,65551	2271,589937	5
2271,810422	2272,350396	5
2272,677531	2273,26274	5
2273,395698	2273,565208	10
2273,592219	2273,736031	30
2273,736031	2273,870688	10
2273,870688	2274,049964	40
2274,049964	2274,301318	20
2274,324531	2275,817344	5
2277,081401	2277,582432	10
2277,582432	2277,726948	25
2277,726948	2277,809661	10
2277,97088	2278,61962	5
2279,163583	2279,747865	5
2280,064625	2281,844682	5
2282,533781	2282,939719	35
2283,406682	2283,632599	50
2283,792859	2283,881479	10
2284,466219	2284,625604	35
2284,625604	2287,285583	5
2287,522318	2291,762891	5
2291,825167	2292,173906	75
